id,loan_amnt,loan_amnt_band,term_months,int_rate,installment,grade,sub_grade,purpose,emp_length_years,home_ownership,annual_inc,income_band,verification_status,dti,addr_state,pub_rec,delinq_2yrs,revol_util,open_acc,total_acc,pub_rec_bankruptcies,issue_d,earliest_cr_line,loan_status,is_default
1067182,14000,10-15k,36,14.27,480.33,C,C2,debt_consolidation,4.0,RENT,52800.0,40-60k,Not Verified,7.36,CA,0,0,70.8,9,14,0,2011-12-01,2005-02-01,Fully Paid,0
822464,8875,5-10k,36,7.51,276.11,A,A3,debt_consolidation,1.0,MORTGAGE,38000.0,<40k,Not Verified,23.53,GA,0,0,62.1,13,27,0,2011-12-01,1993-06-01,Fully Paid,0
1063526,13500,10-15k,36,9.91,435.04,B,B1,debt_consolidation,7.0,RENT,38000.0,<40k,Verified,12.38,CA,0,0,67.3,3,7,0,2011-12-01,1997-05-01,Fully Paid,0
1068091,12000,10-15k,36,9.91,386.7,B,B1,debt_consolidation,2.0,RENT,42000.0,40-60k,Not Verified,7.83,MN,0,0,65.4,8,16,0,2011-12-01,2006-06-01,Charged Off,1
1068090,16000,15-20k,60,19.91,423.11,E,E4,debt_consolidation,4.0,RENT,55000.0,40-60k,Verified,15.8,WA,0,0,72.4,8,19,0,2011-12-01,2004-02-01,Fully Paid,0
1068082,21600,20k+,60,19.42,565.32,E,E3,debt_consolidation,8.0,MORTGAGE,60000.0,40-60k,Source Verified,16.74,GA,0,1,78.1,6,21,0,2011-12-01,1990-12-01,Fully Paid,0
1068078,6000,5-10k,36,10.65,195.44,B,B2,home_improvement,6.0,MORTGAGE,87000.0,80-100k,Not Verified,12.86,NJ,0,2,40.5,12,22,0,2011-12-01,2000-03-01,Fully Paid,0
1057633,8450,5-10k,60,16.77,208.97,D,D2,debt_consolidation,5.0,OWN,25000.0,<40k,Verified,22.51,IL,0,0,83.5,6,21,0,2011-12-01,2004-03-01,Fully Paid,0
1046204,20000,15-20k,60,13.49,460.1,C,C1,credit_card,1.0,RENT,82000.0,80-100k,Not Verified,17.68,OH,0,0,61.4,13,23,0,2011-12-01,1995-02-01,Fully Paid,0
1067794,10000,5-10k,36,11.71,330.76,B,B3,debt_consolidation,8.0,RENT,60000.0,40-60k,Not Verified,22.08,CA,0,0,29.3,8,26,0,2011-12-01,2001-07-01,Charged Off,1
1067816,12000,10-15k,36,16.29,423.61,D,D1,credit_card,5.0,MORTGAGE,80000.0,60-80k,Verified,18.18,GA,0,0,97.2,8,11,0,2011-12-01,2002-04-01,Fully Paid,0
1068018,13475,10-15k,60,13.49,309.99,C,C1,credit_card,10.0,RENT,25000.0,<40k,Verified,21.89,CA,0,0,65.8,7,14,0,2011-12-01,2001-12-01,Charged Off,1
1052996,7200,5-10k,36,12.42,240.59,B,B4,major_purchase,5.0,RENT,48000.0,40-60k,Not Verified,17.43,IL,0,0,80.2,7,10,0,2011-12-01,2006-09-01,Fully Paid,0
1067818,5600,5-10k,36,14.65,193.17,C,C3,debt_consolidation,1.0,MORTGAGE,85000.0,80-100k,Not Verified,12.24,AZ,0,1,90.8,8,31,0,2011-12-01,1999-05-01,Charged Off,1
1064842,12000,10-15k,36,14.27,411.71,C,C2,debt_consolidation,0.0,RENT,57000.0,40-60k,Verified,10.86,CA,0,0,81.5,7,11,0,2011-12-01,1998-08-01,Fully Paid,0
1067109,8500,5-10k,36,6.03,258.71,A,A1,credit_card,2.0,RENT,25000.0,<40k,Not Verified,1.73,MD,0,0,28.0,6,18,0,2011-12-01,2005-10-01,Fully Paid,0
1067971,8000,5-10k,36,9.91,257.8,B,B1,credit_card,2.0,RENT,34000.0,<40k,Source Verified,18.28,PA,0,0,78.5,6,7,0,2011-12-01,2005-12-01,Fully Paid,0
1057518,8000,5-10k,36,12.42,267.33,B,B4,credit_card,10.0,RENT,40000.0,<40k,Not Verified,15.0,OR,0,0,88.2,10,11,0,2011-12-01,2004-05-01,Fully Paid,0
1067473,16000,15-20k,60,15.27,382.92,C,C4,debt_consolidation,10.0,RENT,42656.4,40-60k,Source Verified,17.44,GA,0,0,92.3,4,17,0,2011-12-01,2001-10-01,Fully Paid,0
1062177,15000,10-15k,36,17.27,536.81,D,D3,house,2.0,MORTGAGE,44400.0,40-60k,Source Verified,3.59,FL,1,1,91.6,6,16,1,2011-12-01,1983-06-01,Fully Paid,0
1067447,10000,5-10k,36,9.91,322.25,B,B1,debt_consolidation,2.0,OWN,30000.0,<40k,Not Verified,11.24,VT,0,0,66.8,8,30,0,2011-12-01,1995-02-01,Fully Paid,0
1059412,10000,5-10k,36,6.62,307.04,A,A2,credit_card,5.0,MORTGAGE,70000.0,60-80k,Not Verified,16.78,NY,0,0,69.0,9,18,0,2011-12-01,1994-08-01,Fully Paid,0
1062608,8000,5-10k,36,14.65,275.96,C,C3,car,3.0,RENT,28000.0,<40k,Not Verified,12.6,CA,0,0,54.3,8,11,0,2011-12-01,2006-09-01,Fully Paid,0
1067664,22000,20k+,36,9.91,708.95,B,B1,debt_consolidation,2.0,MORTGAGE,50000.0,40-60k,Verified,13.22,MI,0,0,49.8,17,32,0,2011-12-01,1998-09-01,Fully Paid,0
1067441,6000,5-10k,36,14.27,205.86,C,C2,car,10.0,MORTGAGE,94800.0,80-100k,Verified,24.53,TX,0,0,95.9,13,30,0,2011-12-01,1986-03-01,Fully Paid,0
1067654,16000,15-20k,60,9.91,339.25,B,B1,debt_consolidation,10.0,OWN,40000.0,<40k,Verified,9.39,FL,0,0,28.5,6,23,0,2011-12-01,1993-06-01,Fully Paid,0
1067644,2500,<5k,36,7.51,77.78,A,A3,debt_consolidation,,OWN,12000.0,<40k,Source Verified,16.3,CA,0,0,42.2,13,20,0,2011-12-01,1994-08-01,Charged Off,1
1062288,13500,10-15k,36,9.91,435.04,B,B1,credit_card,2.0,MORTGAGE,36000.0,<40k,Source Verified,22.93,DC,0,0,67.2,13,15,0,2011-12-01,1980-04-01,Fully Paid,0
1067434,25000,20k+,36,12.42,835.39,B,B4,debt_consolidation,2.0,RENT,225000.0,100k+,Verified,8.32,NJ,0,1,34.6,11,23,0,2011-12-01,2004-07-01,Fully Paid,0
1067419,10000,5-10k,36,13.49,339.31,C,C1,small_business,2.0,RENT,45900.0,40-60k,Verified,24.97,CA,0,0,48.3,10,12,0,2011-12-01,2004-10-01,Fully Paid,0
1067601,2500,<5k,36,13.49,84.83,C,C1,debt_consolidation,4.0,RENT,27200.0,<40k,Not Verified,6.44,WA,0,0,68.1,6,6,0,2011-12-01,2008-07-01,Fully Paid,0
1067579,7325,5-10k,36,12.69,245.72,B,B5,debt_consolidation,1.0,RENT,42000.0,40-60k,Not Verified,22.57,FL,0,0,65.0,12,29,0,2011-12-01,1996-05-01,Fully Paid,0
1067563,4000,<5k,36,12.42,133.67,B,B4,credit_card,5.0,RENT,135000.0,100k+,Verified,12.12,NY,0,0,85.7,11,21,0,2011-12-01,2004-01-01,Fully Paid,0
1067364,10000,5-10k,36,13.49,339.31,C,C1,small_business,5.0,RENT,65000.0,60-80k,Not Verified,6.92,CA,0,1,69.5,12,17,0,2011-12-01,1999-12-01,Charged Off,1
1067152,7750,5-10k,36,17.27,277.36,D,D3,debt_consolidation,0.0,RENT,24000.0,<40k,Not Verified,16.1,IL,0,0,67.1,4,7,0,2011-12-01,2004-09-01,Charged Off,1
1062471,20000,15-20k,60,20.89,539.84,F,F1,debt_consolidation,6.0,RENT,70000.0,60-80k,Source Verified,16.63,FL,0,0,79.9,10,24,0,2011-12-01,2002-11-01,Charged Off,1
1066842,9600,5-10k,36,12.42,320.79,B,B4,debt_consolidation,10.0,RENT,65000.0,60-80k,Verified,11.65,NY,0,0,70.9,6,11,0,2011-12-01,2002-08-01,Fully Paid,0
1067126,21000,20k+,60,11.71,464.07,B,B3,debt_consolidation,3.0,RENT,60000.0,40-60k,Not Verified,6.62,CA,0,0,79.9,7,11,0,2011-12-01,1990-12-01,Charged Off,1
1067326,14000,10-15k,36,10.65,456.03,B,B2,credit_card,3.0,RENT,30000.0,<40k,Source Verified,15.52,CT,0,0,65.6,7,14,0,2011-12-01,2006-09-01,Fully Paid,0
1066789,13350,10-15k,36,12.42,446.1,B,B4,debt_consolidation,10.0,RENT,43000.0,40-60k,Not Verified,20.57,CA,0,0,95.3,7,15,0,2011-12-01,1999-05-01,Fully Paid,0
1067324,15000,10-15k,36,16.77,533.08,D,D2,debt_consolidation,10.0,RENT,42000.0,40-60k,Verified,19.63,WI,0,0,74.9,10,38,0,2011-12-01,2001-08-01,Charged Off,1
1067102,15000,10-15k,36,17.27,536.81,D,D3,debt_consolidation,8.0,RENT,75000.0,60-80k,Source Verified,16.03,CA,0,0,75.9,10,17,0,2011-12-01,1991-03-01,Charged Off,1
1067084,35000,20k+,36,10.65,1140.07,B,B2,debt_consolidation,2.0,MORTGAGE,168000.0,100k+,Verified,3.17,TX,0,1,1.4,16,22,0,2011-12-01,2002-12-01,Fully Paid,0
1067090,9000,5-10k,36,10.65,293.16,B,B2,credit_card,9.0,MORTGAGE,74000.0,60-80k,Source Verified,8.89,SD,0,0,71.7,7,10,0,2011-12-01,1998-09-01,Fully Paid,0
1060875,22475,20k+,60,15.27,537.87,C,C4,debt_consolidation,7.0,MORTGAGE,52000.0,40-60k,Verified,15.23,NH,0,0,61.8,7,23,0,2011-12-01,1989-09-01,Fully Paid,0
1067265,16000,15-20k,36,12.69,536.72,B,B5,debt_consolidation,1.0,RENT,58500.0,40-60k,Source Verified,20.64,IL,0,0,89.3,8,10,0,2011-12-01,1994-09-01,Charged Off,1
1067287,13500,10-15k,36,12.69,452.86,B,B5,debt_consolidation,5.0,RENT,71000.0,60-80k,Source Verified,11.97,VA,0,0,77.7,4,11,0,2011-12-01,1998-12-01,Fully Paid,0
1067066,24000,20k+,36,12.69,805.08,B,B5,debt_consolidation,10.0,RENT,75000.0,60-80k,Verified,11.6,WA,0,0,84.6,10,33,0,2011-12-01,1996-05-01,Fully Paid,0
1067283,12000,10-15k,36,10.65,390.88,B,B2,credit_card,5.0,RENT,60000.0,40-60k,Not Verified,10.84,CA,0,0,48.8,12,18,0,2011-12-01,2002-06-01,Fully Paid,0
1067266,8400,5-10k,60,16.77,207.73,D,D2,major_purchase,5.0,RENT,87996.0,80-100k,Not Verified,11.35,NY,0,0,80.3,8,13,0,2011-12-01,2003-09-01,Fully Paid,0
1066635,28000,20k+,60,17.58,704.64,D,D4,home_improvement,5.0,MORTGAGE,140000.0,100k+,Verified,12.07,NC,0,0,13.4,13,24,0,2011-12-01,2006-07-01,Fully Paid,0
1067026,14000,10-15k,36,6.62,429.86,A,A2,debt_consolidation,10.0,RENT,66000.0,60-80k,Source Verified,11.15,VA,0,0,35.4,7,46,0,2011-12-01,1999-09-01,Fully Paid,0
1067038,12000,10-15k,36,14.27,411.71,C,C2,other,8.0,MORTGAGE,70000.0,60-80k,Not Verified,8.4,NY,0,0,86.2,7,12,0,2011-12-01,2005-08-01,Charged Off,1
1067030,25000,20k+,36,11.71,826.9,B,B3,debt_consolidation,10.0,MORTGAGE,100000.0,80-100k,Verified,6.88,RI,0,0,89.1,8,18,0,2011-12-01,1986-12-01,Fully Paid,0
1065350,9000,5-10k,36,12.69,301.91,B,B5,debt_consolidation,5.0,RENT,50000.0,40-60k,Source Verified,17.81,NY,0,0,55.4,13,21,0,2011-12-01,2001-12-01,Fully Paid,0
1067028,13250,10-15k,36,10.65,431.6,B,B2,debt_consolidation,4.0,RENT,35000.0,<40k,Not Verified,24.93,OH,0,0,58.7,11,25,0,2011-12-01,2002-10-01,Fully Paid,0
1061877,20000,15-20k,36,13.49,678.61,C,C1,debt_consolidation,6.0,RENT,75000.0,60-80k,Verified,22.38,CA,0,0,90.8,7,17,0,2011-12-01,1998-11-01,Fully Paid,0
1067018,3000,<5k,36,14.65,103.49,C,C3,medical,5.0,RENT,71000.0,60-80k,Verified,21.84,WI,0,0,88.7,4,14,0,2011-12-01,2003-11-01,Fully Paid,0
1067223,7350,5-10k,36,10.65,239.42,B,B2,debt_consolidation,10.0,MORTGAGE,48000.0,40-60k,Not Verified,11.93,AR,0,0,77.5,5,5,0,2011-12-01,2006-02-01,Fully Paid,0
1067004,11500,10-15k,36,15.27,400.18,C,C4,debt_consolidation,5.0,RENT,36000.0,<40k,Not Verified,21.1,FL,0,0,76.7,7,14,0,2011-12-01,1998-08-01,Fully Paid,0
1031265,13650,10-15k,36,12.42,456.12,B,B4,debt_consolidation,10.0,MORTGAGE,86000.0,80-100k,Not Verified,12.29,CA,0,0,73.4,12,34,0,2011-12-01,1994-05-01,Charged Off,1
1066835,10500,10-15k,36,16.29,370.66,D,D1,debt_consolidation,3.0,RENT,30000.0,<40k,Source Verified,15.0,CA,0,0,55.5,7,8,0,2011-12-01,2007-11-01,Charged Off,1
1067181,12000,10-15k,36,9.91,386.7,B,B1,debt_consolidation,2.0,RENT,60000.0,40-60k,Not Verified,15.5,CA,0,0,85.7,7,21,0,2011-12-01,2003-06-01,Fully Paid,0
1067179,6000,5-10k,36,8.9,190.52,A,A5,credit_card,3.0,RENT,34000.0,<40k,Not Verified,14.51,OH,0,0,64.8,9,16,0,2011-12-01,2004-11-01,Fully Paid,0
1067172,11500,10-15k,36,15.27,400.18,C,C4,credit_card,10.0,MORTGAGE,44200.0,40-60k,Verified,21.69,CA,0,0,90.0,9,11,0,2011-12-01,2004-08-01,Fully Paid,0
1066712,7000,5-10k,36,12.42,233.91,B,B4,debt_consolidation,7.0,MORTGAGE,82000.0,80-100k,Not Verified,12.0,MD,0,0,71.6,6,31,0,2011-12-01,2002-06-01,Fully Paid,0
1066706,29500,20k+,60,20.3,786.51,E,E5,debt_consolidation,6.0,MORTGAGE,83000.0,80-100k,Source Verified,20.93,NM,0,0,89.8,12,35,0,2011-12-01,1990-12-01,Fully Paid,0
1066836,2000,<5k,36,15.27,69.6,C,C4,moving,2.0,RENT,41000.0,40-60k,Verified,17.74,TX,0,0,96.4,7,11,0,2011-12-01,2004-06-01,Fully Paid,0
1066826,11625,10-15k,36,13.49,394.45,C,C1,credit_card,0.0,MORTGAGE,36000.0,<40k,Source Verified,19.33,KS,0,0,84.7,17,31,0,2011-12-01,1993-02-01,Fully Paid,0
1063280,15075,15-20k,36,14.27,517.21,C,C2,debt_consolidation,10.0,RENT,35000.0,<40k,Verified,20.16,TX,0,0,89.6,7,14,0,2011-12-01,2000-08-01,Charged Off,1
1057447,5300,5-10k,36,15.27,184.43,C,C4,credit_card,1.0,RENT,30000.0,<40k,Verified,24.88,CT,0,0,82.7,11,13,0,2011-12-01,2005-06-01,Fully Paid,0
1040867,8200,5-10k,36,6.62,251.77,A,A2,home_improvement,0.0,RENT,40000.0,<40k,Source Verified,11.1,PA,0,0,25.5,7,11,0,2011-12-01,2000-10-01,Fully Paid,0
1065232,12000,10-15k,36,12.42,400.99,B,B4,credit_card,9.0,MORTGAGE,105000.0,100k+,Not Verified,13.98,TX,0,0,75.0,10,25,0,2011-12-01,1991-11-01,Fully Paid,0
1052492,8650,5-10k,36,14.27,296.78,C,C2,credit_card,4.0,MORTGAGE,45000.0,40-60k,Source Verified,7.6,FL,0,0,58.9,14,23,0,2011-12-01,2005-05-01,Fully Paid,0
1066763,12000,10-15k,36,12.42,400.99,B,B4,debt_consolidation,2.0,RENT,83000.0,80-100k,Not Verified,11.81,CA,0,0,51.1,14,61,0,2011-12-01,2001-08-01,Fully Paid,0
1066798,9500,5-10k,36,12.69,318.68,B,B5,moving,0.0,MORTGAGE,52500.0,40-60k,Source Verified,23.54,CA,0,0,75.3,14,42,0,2011-12-01,1999-07-01,Charged Off,1
1066639,7400,5-10k,36,13.49,251.09,C,C1,debt_consolidation,0.0,OWN,25000.0,<40k,Source Verified,8.45,AZ,0,0,92.8,5,13,0,2011-12-01,1990-03-01,Fully Paid,0
1066633,14400,10-15k,36,13.49,488.6,C,C1,debt_consolidation,10.0,MORTGAGE,60000.0,40-60k,Not Verified,16.92,FL,0,0,65.0,15,26,0,2011-12-01,1996-03-01,Fully Paid,0
1060644,24250,20k+,60,23.91,519.76,G,G4,debt_consolidation,7.0,MORTGAGE,120000.0,100k+,Verified,12.96,AZ,0,0,99.0,7,20,0,2011-12-01,2000-04-01,Fully Paid,0
1066766,7200,5-10k,36,7.9,225.29,A,A4,debt_consolidation,3.0,RENT,68000.0,60-80k,Source Verified,7.98,GA,0,0,82.9,5,14,0,2011-12-01,2002-01-01,Charged Off,1
1066613,26000,20k+,60,16.77,642.96,D,D2,home_improvement,10.0,MORTGAGE,53000.0,40-60k,Verified,11.77,NC,0,0,72.7,5,14,0,2011-12-01,1998-09-01,Charged Off,1
1065648,7000,5-10k,60,11.71,154.69,B,B3,credit_card,6.0,MORTGAGE,69600.0,60-80k,Verified,26.22,WA,0,0,90.9,10,23,0,2011-12-01,1979-10-01,Charged Off,1
1066768,4000,<5k,36,7.51,124.45,A,A3,major_purchase,0.0,RENT,65000.0,60-80k,Source Verified,18.17,CA,0,0,50.7,10,24,0,2011-12-01,2002-10-01,Fully Paid,0
1066617,1500,<5k,36,17.27,53.69,D,D3,debt_consolidation,10.0,MORTGAGE,144000.0,100k+,Verified,8.23,CA,0,1,97.8,6,14,0,2011-12-01,1996-12-01,Fully Paid,0
1062015,19600,15-20k,36,12.42,654.94,B,B4,credit_card,2.0,RENT,75000.0,60-80k,Verified,11.62,NY,0,0,50.1,8,12,0,2011-12-01,2006-09-01,Fully Paid,0
1066598,2500,<5k,36,11.71,82.69,B,B3,debt_consolidation,7.0,MORTGAGE,29000.0,<40k,Verified,18.7,AZ,0,0,66.7,5,13,0,2011-12-01,2005-09-01,Fully Paid,0
1066503,10000,5-10k,36,12.69,335.45,B,B5,credit_card,2.0,RENT,70000.0,60-80k,Not Verified,2.69,CA,0,0,70.2,5,6,0,2011-12-01,2000-10-01,Charged Off,1
1066530,10000,5-10k,36,6.62,307.04,A,A2,credit_card,5.0,RENT,45000.0,40-60k,Not Verified,26.85,OH,0,0,70.4,15,40,0,2011-12-01,1981-06-01,Fully Paid,0
1066520,4225,<5k,36,12.42,141.18,B,B4,other,5.0,MORTGAGE,55200.0,40-60k,Not Verified,17.61,WA,0,0,73.7,6,12,0,2011-12-01,2002-12-01,Fully Paid,0
1065929,3500,<5k,36,7.9,109.52,A,A4,vacation,7.0,MORTGAGE,61440.0,60-80k,Not Verified,6.46,CA,0,1,55.5,6,19,0,2011-12-01,1997-01-01,Fully Paid,0
1066582,12000,10-15k,36,6.62,368.45,A,A2,debt_consolidation,10.0,MORTGAGE,56000.0,40-60k,Not Verified,13.65,FL,0,0,80.3,7,21,0,2011-12-01,2000-05-01,Fully Paid,0
1066348,16500,15-20k,36,8.9,523.93,A,A5,debt_consolidation,0.0,RENT,47000.0,40-60k,Source Verified,9.06,IL,0,0,38.8,6,24,0,2011-12-01,2001-03-01,Fully Paid,0
1061430,22000,20k+,60,21.67,603.5,F,F3,debt_consolidation,0.0,RENT,55000.0,40-60k,Verified,15.62,WA,0,0,79.4,9,27,0,2011-12-01,2001-04-01,Fully Paid,0
1061519,12000,10-15k,36,14.65,413.94,C,C3,credit_card,1.0,RENT,71000.0,60-80k,Verified,14.87,KS,0,0,71.0,15,38,0,2011-12-01,1999-06-01,Fully Paid,0
1066344,15600,15-20k,60,12.69,352.48,B,B5,vacation,10.0,RENT,50000.0,40-60k,Source Verified,5.78,NY,0,0,35.7,8,11,0,2011-12-01,2003-06-01,Charged Off,1
1066480,10800,10-15k,36,12.42,360.89,B,B4,credit_card,8.0,RENT,135000.0,100k+,Verified,12.12,CA,0,0,74.5,14,23,0,2011-12-01,2002-10-01,Fully Paid,0
1066471,14000,10-15k,36,12.42,467.82,B,B4,credit_card,10.0,MORTGAGE,63000.0,60-80k,Not Verified,7.35,GA,0,0,97.8,5,19,0,2011-12-01,1993-11-01,Fully Paid,0
1066318,6000,5-10k,36,13.49,203.59,C,C1,debt_consolidation,5.0,MORTGAGE,50000.0,40-60k,Not Verified,15.58,NM,0,0,83.6,8,14,0,2011-12-01,2003-05-01,Fully Paid,0
1066453,12000,10-15k,36,9.91,386.7,B,B1,debt_consolidation,5.0,RENT,80000.0,60-80k,Not Verified,14.83,TX,0,0,67.7,11,21,0,2011-12-01,2000-10-01,Fully Paid,0
1063090,10000,5-10k,36,12.42,334.16,B,B4,debt_consolidation,4.0,RENT,45000.0,40-60k,Not Verified,10.45,WA,0,0,51.6,14,19,0,2011-12-01,2005-02-01,Fully Paid,0
1061406,8000,5-10k,36,7.9,250.33,A,A4,vacation,2.0,RENT,78000.0,60-80k,Not Verified,6.09,NY,0,0,55.9,16,31,0,2011-12-01,2006-01-01,Fully Paid,0
1066278,14125,10-15k,36,9.91,455.18,B,B1,debt_consolidation,1.0,RENT,33000.0,<40k,Verified,23.13,OR,0,0,66.0,12,20,0,2011-12-01,1997-12-01,Fully Paid,0
1066281,14000,10-15k,36,12.69,469.63,B,B5,debt_consolidation,5.0,RENT,62800.0,60-80k,Not Verified,19.24,WA,0,0,64.5,10,18,0,2011-12-01,1994-11-01,Fully Paid,0
1056150,13200,10-15k,60,17.27,224.36,D,D3,small_business,3.0,RENT,26400.0,<40k,Source Verified,9.64,TX,0,0,50.1,8,12,0,2011-12-01,2006-11-01,Fully Paid,0
1066434,4000,<5k,36,19.03,146.69,E,E2,vacation,10.0,MORTGAGE,80000.0,60-80k,Not Verified,20.59,NC,0,1,22.6,30,56,0,2011-12-01,1997-07-01,Fully Paid,0
1048526,4000,<5k,36,12.69,134.18,B,B5,debt_consolidation,2.0,RENT,25000.0,<40k,Not Verified,6.86,CO,0,0,79.7,5,13,0,2011-12-01,2005-02-01,Charged Off,1
1028566,10500,10-15k,36,6.03,319.58,A,A1,debt_consolidation,10.0,MORTGAGE,65000.0,60-80k,Source Verified,10.36,TX,0,0,18.7,8,16,0,2011-12-01,1981-11-01,Fully Paid,0
1066424,5500,5-10k,36,7.9,172.1,A,A4,car,10.0,OWN,59000.0,40-60k,Source Verified,6.65,PA,1,0,43.3,10,23,0,2011-12-01,1991-10-01,Fully Paid,0
1066212,7350,5-10k,36,11.71,243.11,B,B3,debt_consolidation,1.0,RENT,33000.0,<40k,Verified,22.51,CA,0,0,77.9,13,23,0,2011-12-01,1998-05-01,Fully Paid,0
1066232,10000,5-10k,36,12.42,334.16,B,B4,credit_card,10.0,RENT,39000.0,<40k,Source Verified,18.31,MO,0,0,90.6,7,19,0,2011-12-01,1998-08-01,Charged Off,1
1056219,12000,10-15k,36,7.51,373.33,A,A3,debt_consolidation,10.0,RENT,42000.0,40-60k,Not Verified,10.74,OH,0,0,43.0,7,17,0,2011-12-01,1994-06-01,Fully Paid,0
1066199,5000,<5k,60,11.71,110.5,B,B3,home_improvement,5.0,MORTGAGE,38004.0,<40k,Not Verified,23.78,MI,0,0,57.3,12,17,0,2011-12-01,2006-11-01,Fully Paid,0
1060851,8000,5-10k,60,11.71,176.79,B,B3,other,3.0,OWN,31000.0,<40k,Source Verified,16.22,OR,0,0,34.4,13,29,0,2011-12-01,2006-03-01,Fully Paid,0
972383,4500,<5k,36,8.9,142.89,A,A5,other,10.0,MORTGAGE,50700.0,40-60k,Verified,23.43,NC,0,0,24.4,10,20,0,2011-12-01,1996-09-01,Fully Paid,0
1066191,18000,15-20k,36,12.42,601.48,B,B4,credit_card,1.0,OWN,75000.0,60-80k,Verified,12.51,LA,0,0,66.1,9,27,0,2011-12-01,1991-04-01,Fully Paid,0
1066379,12000,10-15k,36,13.49,407.17,C,C1,debt_consolidation,6.0,RENT,40000.0,<40k,Not Verified,15.72,GA,0,0,80.5,8,13,0,2011-12-01,1999-08-01,Fully Paid,0
1066364,10000,5-10k,36,13.49,339.31,C,C1,credit_card,10.0,MORTGAGE,50000.0,40-60k,Not Verified,5.88,CA,0,1,47.6,5,15,0,2011-12-01,1998-09-01,Fully Paid,0
1066140,6000,5-10k,36,7.9,187.75,A,A4,other,7.0,MORTGAGE,80000.0,60-80k,Not Verified,8.87,WI,0,0,30.3,8,29,0,2011-12-01,1993-07-01,Fully Paid,0
1066171,12000,10-15k,36,12.69,402.54,B,B5,debt_consolidation,4.0,RENT,40000.0,<40k,Not Verified,22.2,MD,0,0,55.5,9,23,0,2011-12-01,1998-11-01,Fully Paid,0
1066162,12000,10-15k,36,8.9,381.04,A,A5,other,7.0,RENT,80000.0,60-80k,Not Verified,9.13,CA,0,0,83.5,8,16,0,2011-12-01,2003-10-01,Charged Off,1
1040154,7000,5-10k,36,11.71,231.54,B,B3,debt_consolidation,2.0,RENT,75000.0,60-80k,Source Verified,15.57,CA,0,0,94.1,7,17,0,2011-12-01,2001-01-01,Fully Paid,0
1066155,35000,20k+,60,18.64,690.56,E,E1,debt_consolidation,8.0,MORTGAGE,85000.0,80-100k,Verified,12.0,IL,0,0,53.0,16,50,0,2011-12-01,1995-01-01,Fully Paid,0
1065382,1400,<5k,36,7.9,43.81,A,A4,other,1.0,RENT,28800.0,<40k,Not Verified,10.0,FL,0,0,9.9,5,7,0,2011-12-01,2003-06-01,Fully Paid,0
1063447,16000,15-20k,60,13.49,368.08,C,C1,small_business,10.0,RENT,35000.0,<40k,Verified,16.22,NC,0,0,58.5,6,14,0,2011-12-01,2002-07-01,Charged Off,1
1065932,3200,<5k,36,9.91,103.12,B,B1,debt_consolidation,9.0,RENT,61200.0,60-80k,Not Verified,2.16,CA,1,0,33.3,5,17,1,2011-12-01,1999-12-01,Fully Paid,0
1065936,8000,5-10k,36,7.9,250.33,A,A4,medical,1.0,RENT,40000.0,<40k,Not Verified,13.35,CA,0,0,34.4,4,11,0,2011-12-01,1996-12-01,Fully Paid,0
1066112,11875,10-15k,60,12.69,268.32,B,B5,debt_consolidation,0.0,RENT,25920.0,<40k,Source Verified,23.75,CA,0,0,94.1,8,28,0,2011-12-01,2001-04-01,Charged Off,1
1066084,5000,<5k,36,6.03,152.18,A,A1,home_improvement,9.0,MORTGAGE,54000.0,40-60k,Not Verified,3.82,NJ,0,0,4.0,6,14,0,2011-12-01,1998-12-01,Fully Paid,0
1066081,1800,<5k,36,6.62,55.27,A,A2,small_business,10.0,RENT,18000.0,<40k,Not Verified,23.8,MI,0,0,39.8,5,12,0,2011-12-01,2001-02-01,Fully Paid,0
1065896,35000,20k+,36,8.9,1111.37,A,A5,debt_consolidation,5.0,RENT,85000.0,80-100k,Verified,17.73,IL,0,0,61.5,7,13,0,2011-12-01,2001-07-01,Fully Paid,0
1066065,18000,15-20k,36,8.9,571.56,A,A5,credit_card,5.0,RENT,78000.0,60-80k,Verified,7.0,NY,0,0,66.3,6,10,0,2011-12-01,1998-10-01,Fully Paid,0
1066071,14000,10-15k,36,7.9,438.07,A,A4,debt_consolidation,10.0,OWN,45600.0,40-60k,Not Verified,19.74,WV,0,0,63.9,5,10,0,2011-12-01,1992-06-01,Charged Off,1
1062094,5000,<5k,36,12.42,167.08,B,B4,debt_consolidation,2.0,RENT,70000.0,60-80k,Not Verified,20.06,TX,0,0,54.2,14,26,0,2011-12-01,2004-03-01,Fully Paid,0
1061154,8000,5-10k,36,15.96,281.1,C,C5,credit_card,4.0,RENT,70000.0,60-80k,Source Verified,14.04,IL,0,0,91.9,10,30,0,2011-12-01,2000-04-01,Fully Paid,0
1066061,10000,5-10k,36,6.03,304.36,A,A1,debt_consolidation,9.0,MORTGAGE,80000.0,60-80k,Not Verified,12.99,MA,0,0,45.2,7,17,0,2011-12-01,1987-09-01,Fully Paid,0
1065863,10000,5-10k,36,7.51,311.11,A,A3,debt_consolidation,5.0,RENT,50000.0,40-60k,Verified,4.63,NJ,0,0,25.7,8,25,0,2011-12-01,2006-03-01,Fully Paid,0
